Time,Ax,Ay,Az,Gx,Gy,Gz,Breathing,Ground Truth,Audio,Scent
16.08979,-3512.251,-2531.961,-16244.42,-161.2865,-3510.736,-868.7765,0,0,True,False
16.12301,-4458.157,-2576.763,-15796.44,-160.5321,-2975.778,-841.7801,0,0,True,False
16.15625,-4583.645,-2629.697,-15895.59,-164.4096,-2692.455,978.1815,0,0,True,False
16.18949,-4603.499,-2191.523,-16232.98,-162.9608,-2563.523,-123.2738,0,0,True,False
16.23933,-5092.99,-1364.143,-16083,-157.4364,-729.9791,-413.6745,0,0,True,False
16.25595,-4525.134,-279.6108,-15612.42,-162.0972,804.7524,-313.768,0,0,True,False
16.28919,-2919.761,239.2829,-15936.72,-156.8191,608.7122,-1296.301,0,0,True,False
16.32242,-1886.36,439.1856,-16850.13,-157.2363,675.2864,-1337.141,0,0,True,False
16.33903,-637.3153,654.8951,-17412.71,-157.5806,-138.0079,-2026.913,0,0,True,False
16.38889,-200.6335,445.9331,-17536.05,-149.0044,145.9559,-6099.693,0,0,True,False
16.42195,-1461.081,-67.53171,-17290.91,-142.4794,1579.907,-11194.26,0,0,True,False
16.45536,-2730.219,-715.2571,-16292.58,-146.4006,1055.077,-13065.5,0,0,True,False
16.48859,-3353.485,-1525.065,-15459.03,-149.4456,1172.754,-11174.82,0,0,True,False
16.53844,-4155.235,-1987.328,-14614.15,-147.3789,-103.198,-6407.59,0,0,True,False
16.57167,-5470.558,-1733.806,-14574.58,-150.2636,-3166.713,-1137.34,0,0,True,False
16.57167,-5892.1,-1359.464,-14417.12,-156.9308,-4015.961,3623.406,0,0,True,False
16.62152,-6704.18,-1181.633,-14326.93,-148.7521,-2604.825,6421.389,0,0,True,False
16.63814,-6832.113,-1182.435,-14332.64,-142.5183,-770.1046,9511.609,0,0,True,False
16.68799,-5653.035,-1483.993,-14483.61,-142.2182,366.7926,12244.1,0,0,True,False
16.72103,-4082.309,-1238.57,-14189.18,-137.5975,795.2125,15412.15,0,0,True,False
16.75445,-3126.228,-1038.032,-15735.57,-138.5397,2314.278,18644.5,0,0,True,False
16.78768,-1098.729,-1081.739,-17040.34,-143.7365,4185.89,18572.1,0,0,True,False
16.8043,473.8434,-1136.213,-16431.11,-143.3136,5144.939,15517.57,0,0,True,False
16.83754,1650.454,-1502.344,-16215.79,-138.5872,4622.559,11843.9,0,0,True,False
16.87077,2155.007,-1704.115,-16297.22,-139.4377,3344.16,7803.484,0,0,True,False
16.904,2138.958,-1755.243,-16062.94,-140.123,1539.521,6490.393,0,0,True,False
16.95385,2718.781,-1730.865,-16182.48,-136.2471,-675.0225,8107.003,0,0,True,False
16.95385,3903.747,-1615.578,-16424.29,-133.3174,-591.1045,5753.806,0,0,True,False
17.02033,3920.419,-1801.038,-16102.3,-131.1171,1968.831,1679.228,0,0,True,False
17.05356,3454.352,-2765.867,-15741.64,-129.4781,4102.812,370.9424,0,0,True,False
17.05356,3379.424,-3607.382,-15512.93,-132.7014,3804.532,2065.327,0,0,True,False
17.1034,3658.052,-3881.861,-15611.79,-139.6375,993.1056,2961.008,0,0,True,False
17.13665,4002.451,-3671.959,-15680.95,-136.1044,-2395.107,3952.536,0,0,True,False
17.16988,4389.298,-2939.111,-16088.34,-142.2871,-4970.076,6721.523,0,0,True,False
17.20311,5465.325,-2259.845,-15886.34,-147.0308,-6729.46,6862.352,0,0,True,False
17.21974,5927.25,-1684.313,-15395.5,-141.7983,-5732.011,5368.039,0,0,True,False
17.25276,6051.586,-1280.479,-15102.36,-151.0958,-3376.419,3361.745,0,0,True,False
17.30283,6260.253,-1120.945,-15180.58,-144.9088,-2188.753,987.4415,0,0,True,False
17.35268,5777.141,-819.7631,-15373.4,-149.0369,-1682.298,-3143.448,0,0,True,False
17.38591,5569.403,-560.3044,-15623.53,-152.1909,-979.3593,-4463.186,0,0,True,False
17.38591,5187.042,-1086.596,-15843.82,-150.1606,-942.0337,-4556.606,0,0,True,False
17.40253,4326.836,-1408.869,-15929.94,-144.1663,-959.4742,-4433.088,0,0,True,False
17.45237,3461.118,-1606.214,-15867.75,-135.1516,-900.316,-2850.044,0,0,True,False
17.45237,3066.633,-1621.001,-15901.55,-146.0013,-442.3173,-1788.184,0,0,True,False
17.53547,4651.533,-2198.322,-15886.96,-132.1527,-570.171,-2089.914,0,0,True,False
17.5687,4554.635,-2335.378,-16019.26,-134.8756,-2086.804,-3204.012,0,0,True,False
17.5687,3676.855,-2114.032,-16047.74,-132.5538,-2058.2,-3406.757,0,0,True,False
17.61855,3458.718,-1992.212,-16002.23,-139.6673,-678.5654,-1681.91,0,0,True,False
17.65178,3471.647,-1971.318,-16099.64,-136.2619,-191.6093,-518.9526,0,0,True,False
17.68502,3334.826,-1949.14,-16038.2,-133.6722,304.7262,267.682,0,0,True,False
17.73487,2969.715,-2090.022,-15943.94,-131.7122,992.1476,2683.094,0,0,True,False
17.73487,3366.889,-1943.351,-15861.37,-130.2378,1277.966,6923.367,0,0,True,False
17.80133,4164.081,-2099.781,-15886.58,-124.7059,683.9178,8181.077,0,0,True,False
17.81794,5119.557,-2052.583,-15600.97,-133.8038,211.0101,5687.224,0,0,True,False
17.85118,5228.171,-2014.686,-15422.62,-140.7861,375.2404,3167.229,0,0,True,False
17.88442,5305.467,-2100.357,-15537.25,-141.6998,799.3661,2687.603,0,0,True,False
17.91765,5498.511,-2159.719,-15482.64,-133.5335,721.7314,2226.472,0,0,True,False
17.95089,5653.752,-2247.576,-15403.78,-140.5904,469.3364,1308.487,0,0,True,False
17.95089,5688.059,-2266.249,-15444.99,-141.561,207.3822,951.5757,0,0,True,False
18.00073,5703.128,-2318.365,-15334.26,-137.8692,217.4373,672.7452,0,0,True,False
18.06719,5732.55,-2437.008,-15367.77,-143.9101,222.5455,333.1967,0,0,True,False
18.08382,5821.936,-2455.702,-15983.52,-144.0949,203.1342,427.4755,0,0,True,False
18.10045,6012.7,-2320.346,-15580.16,-148.6583,446.7037,936.3152,0,0,True,False
18.15029,6104.777,-2265.721,-14840.61,-147.7016,1033.455,209.7125,0,0,True,False
18.18352,5921.958,-2531.206,-14945.43,-138.0903,1067.423,-875.2103,0,0,True,False
18.21677,5673.391,-2838.476,-15397.31,-135.1696,345.5738,-1185.513,0,0,True,False
18.21677,5377.534,-2844.738,-15383.73,-128.516,-238.8841,-1209.143,0,0,True,False
18.26661,5255.746,-2828.879,-15254.15,-136.744,-438.3776,-1189.703,0,0,True,False
18.29985,5239.988,-2759.664,-15258.7,-129.7584,-488.9013,-1179.481,0,0,True,False
18.31647,5138.301,-2755.094,-15361.46,-128.8647,-459.645,-1278.018,0,0,True,False
18.36631,5028.783,-2802.328,-15343.07,-137.0676,-356.4209,-1174.629,0,0,True,False
18.39956,5050.995,-2759.576,-15333.85,-130.0588,-455.26,-971.1661,0,0,True,False
18.4494,5172.988,-2665.827,-15319.46,-124.7125,-835.1921,-1071.243,0,0,True,False
18.48263,5162.902,-2477.927,-15315.53,-125.082,-1130.122,-1122.337,0,0,True,False
18.48263,5161.468,-2313.704,-15365,-129.8254,-1088.23,-1083.679,0,0,True,False
18.51587,5039.346,-2191.289,-15484.04,-129.0426,-800.8538,-1166.038,0,0,True,False
18.59895,4868.386,-2192.014,-15473.25,-128.4604,-474.4839,-1081.003,0,0,True,False
18.59895,4674.895,-2244.914,-15459.45,-128.0324,-152.8959,-1008.054,0,0,True,False
18.63219,4563.235,-2359.778,-15540.88,-132.1537,154.8219,-798.7532,0,0,True,False
18.66568,4516.72,-2653.637,-15625.23,-130.8851,566.139,-336.978,0,0,True,False
18.71562,4694.108,-2749.304,-15626.33,-125.4921,339.1097,-308.1789,0,0,True,False
18.74884,4638.151,-2676.418,-15736.51,-121.3845,-344.757,-402.2058,0,0,True,False
18.74884,4658.459,-2460.301,-15566.62,-122.7011,-436.1998,-394.8502,0,0,True,False
18.76546,4704.987,-2496.213,-15581.51,-123.7347,-177.6895,-288.8899,0,0,True,False
18.79869,4729.387,-2542.242,-15538.47,-120.1167,-225.7133,-266.9774,0,0,True,False
18.83192,4640.415,-2557.153,-15542.02,-121.8066,-225.8427,-311.721,0,0,True,False
18.88177,4573.42,-2605.829,-15600.07,-114.2617,-146.6535,-336.8029,0,0,True,False
18.91501,4543.354,-2625.982,-15550.16,-117.3871,-118.2573,-462.5688,0,0,True,False
18.94824,4475.155,-2674.128,-15637.06,-115.3793,-105.2736,-415.3538,0,0,True,False
18.98148,4473.179,-2693.771,-15564.86,-118.3068,-160.0563,-311.7339,0,0,True,False
18.98148,4462.07,-2667.205,-15525,-125.0042,-117.8638,-327.2281,0,0,True,False
19.03133,4394.123,-2577.658,-15566.51,-125.7085,-301.1763,-453.3015,0,0,True,False
19.06456,4318.244,-2485.55,-15593.78,-130.6844,-380.3158,-306.2261,0,0,True,False
19.0978,4408.154,-2413.87,-15713.11,-125.6251,-170.4203,-245.8987,0,0,True,False
19.18087,4354.452,-2395.671,-15763.08,-126.1881,33.16331,-200.9196,0,0,True,False
19.18087,4354.846,-2455.016,-15657.92,-122.1918,310.0879,68.15352,0,0,True,False
19.21411,4316.869,-2446.187,-15759.95,-119.1452,259.7949,84.71357,0,0,True,False
19.23072,4188.646,-2602.309,-16049.21,-121.2633,295.6331,309.4984,0,0,True,False
19.24734,4428.068,-2665.014,-15404.37,-118.4675,433.3951,275.8533,0,0,True,False
19.29719,4439.9,-2663.815,-15247.86,-120.7774,-56.18949,111.7697,0,0,True,False
19.33042,4387.098,-2793.179,-15946.4,-118.1278,-525.5527,1059.638,0,0,True,False
19.33042,4735.798,-2785.16,-15441.25,-124.9799,-35.01833,765.1637,0,0,True,False
19.38026,4943.53,-2833.747,-15076.98,-121.3653,-169.4428,251.1588,0,0,True,False
19.44714,4894.414,-2753.889,-15367.57,-118.6073,-1080.344,719.7347,0,0,True,False
19.44714,4962.313,-2505.012,-15691.33,-120.9424,-1288.889,1067.466,0,0,True,False
19.48038,5129.665,-2246.981,-15317.41,-122.7397,-939.6119,748.0901,0,0,True,False
19.51361,4854.372,-2370.279,-15567.84,-119.6891,-1031.605,483.507,0,0,True,False
19.54675,4919.957,-2477.257,-15893.57,-121.796,-1034.572,1091.613,0,0,True,False
19.59639,5130.109,-2236.906,-15192.75,-118.9839,-899.3979,994.5148,0,0,True,False
19.59639,4949.766,-2210.851,-15289.58,-116.8429,-979.5776,550.2774,0,0,True,False
19.66299,4982.723,-2289.085,-15721.03,-119.6513,-1069.166,1133.649,0,0,True,False
19.69621,5421.569,-2201.014,-15285.43,-112.9483,-663.7135,1620.141,0,0,True,False
19.71282,5081.229,-2208.457,-14909.29,-107.8402,-539.4048,750.5079,0,0,True,False
19.74603,4761.111,-2303.382,-15109.07,-108.3955,-1032.825,523.335,0,0,True,False
19.77925,5098.704,-2217.991,-15338.27,-113.2837,-1315.667,1091.938,0,0,True,False
19.81246,5172.498,-2177.505,-15305.82,-108.1828,-649.3022,757.7555,0,0,True,False
19.84568,4936.715,-2329.886,-15384.36,-108.7378,-105.5733,524.7228,0,0,True,False
19.86228,4954.153,-2475.564,-15526.64,-109.1894,-349.708,517.3471,0,0,True,False
19.8955,5110.067,-2455.122,-15534.58,-113.9906,-780.7642,422.1678,0,0,True,False
20.01174,5358.367,-2241.069,-15507.24,-108.8157,-1027.373,574.6049,0,0,True,False
20.01174,5685.718,-1898.118,-15335.53,-104.8763,-1037.761,714.6494,0,0,True,False
20.0288,5886.778,-1681.038,-15209.88,-106.3222,-645.7562,639.9404,0,0,True,False
20.0454,5934.271,-1752.436,-15185.15,-103.0241,162.7599,350.3207,0,0,True,False
20.07862,5787.757,-2097.633,-15369.55,-96.09978,733.2572,204.8213,0,0,True,False
20.11186,5761.258,-2325.885,-15386.8,-99.70728,401.8362,322.5989,0,0,True,False
20.11186,5853.405,-2352.135,-15204.01,-98.07407,31.05818,183.0163,0,0,True,False
20.16168,5898.907,-2451.861,-15134.36,-114.5861,-204.3497,-23.14848,0,0,True,False
20.22812,5817.842,-2440.341,-15217.94,-118.3631,-553.7238,-242.7323,0,0,True,False
20.22812,5625.759,-2164.223,-15233.61,-121.2428,-600.9429,-443.0533,0,0,True,False
20.27796,5549.722,-1717.195,-15342.34,-114.5667,-500.0756,-423.571,0,0,True,False
20.31118,5617.058,-1500.382,-15413.49,-118.3156,-244.82,-242.8672,0,0,True,False
20.34439,5648.932,-1473.573,-15420.23,-116.7444,-302.9049,-34.51918,0,0,True,False
20.37761,5580.51,-1524.635,-15420.86,-119.9664,-359.5284,126.8524,0,0,True,False
20.37761,5557.361,-1476.685,-15308.25,-117.9888,-128.2402,134.1259,0,0,True,False
20.42744,5554.57,-1465.944,-15309.7,-116.4665,-15.20147,40.54358,0,0,True,False
20.49388,5572.943,-1472.552,-15366.37,-110.8656,-216.4386,41.93037,0,0,True,False
20.49388,5545.471,-1493.45,-15311.18,-102.1554,-338.1871,179.1494,0,0,True,False
20.52711,5539.49,-1645.912,-15243.58,-108.8095,-7.707858,416.4232,0,0,True,False
20.57694,5640.844,-1887.599,-15178.83,-105.0542,356.4099,608.7115,0,0,True,False
20.61064,5672.397,-2215.813,-15190.61,-102.1993,498.4243,778.3099,0,0,True,False
20.61064,5724.687,-2518.65,-15145.73,-104.4707,306.7278,773.1505,0,0,True,False
20.6438,5837.08,-2723.818,-15059.77,-101.7979,-79.55418,556.4385,0,0,True,False
20.67708,5811.374,-2757.404,-15049.99,-99.77594,-425.5113,350.0314,0,0,True,False
20.71033,5766.451,-2795.884,-15127.33,-98.25571,-489.1104,237.8929,0,0,True,False
20.7602,5766.79,-2848.079,-15169.23,-97.12171,-398.1468,235.594,0,0,True,False
20.79346,5808.472,-2838.738,-15206.04,-100.7157,-453.0211,299.6681,0,0,True,False
20.8267,5866.239,-2669.397,-15263.21,-94.62594,-680.937,332.9768,0,0,True,False
20.85995,5953.951,-2427.885,-15291.53,-98.85958,-764.4383,405.5156,0,0,True,False
20.87657,6010.146,-2302.347,-15298.78,-97.69219,-431.1883,593.501,0,0,True,False
20.90982,6094.2,-2280.334,-15264.4,-96.82201,-67.71851,790.7947,0,0,True,False
20.94307,6135.191,-2272.288,-15225.94,-91.74892,-203.4886,907.2668,0,0,True,False
20.97633,6180.845,-2186.334,-15116.85,-96.76204,-589.0635,959.6991,0,0,True,False
21.00958,6166.885,-2089.675,-14970.56,-96.1906,-728.2315,720.4349,0,0,True,False
21.05945,6089.659,-2154.533,-14951.21,-95.77448,-577.9016,218.8594,0,0,True,False
21.0927,6062.833,-2250.941,-15000.24,-95.47709,-298.5412,243.831,0,0,True,False
21.12595,6172.202,-2336.923,-14956.37,-95.27012,-329.3049,-25.19793,0,0,True,False
21.12595,6075.453,-2374.838,-14926.73,-99.56296,-367.3027,-381.6358,0,0,True,False
21.17582,6200.038,-2196.407,-14996.65,-107.29,-408.2546,-204.6144,0,0,True,False
21.20907,6324.349,-2002.314,-14985.29,-108.7652,-220.9505,-240.8503,0,0,True,False
21.24232,6300.871,-1819.947,-14979.28,-105.4505,-269.7667,-143.7485,0,0,True,False
21.27557,6202.021,-1726.721,-15020.54,-102.9081,-515.0325,-195.2193,0,0,True,False
21.32545,6136.598,-1629.907,-15029.21,-105.3944,-585.8165,-249.3287,0,0,True,False
21.3587,6249.846,-1677.851,-15039.45,-107.2941,-438.9394,-227.0132,0,0,True,False
21.3587,6288.076,-1820.939,-15053.09,-104.309,-278.6576,-120.2635,0,0,True,False
21.4085,6192.383,-1991.054,-15061.52,-97.59125,-234.2387,-102.6053,0,0,True,False
21.42519,6140.654,-2110.52,-15083.65,-96.89385,-172.0032,-178.4492,0,0,True,False
21.47507,6150.439,-2213.059,-15022.06,-96.37581,-27.84958,-252.0739,0,0,True,False
21.50831,6175.201,-2314.582,-15079.28,-104.8579,-4.077886,-379.2586,0,0,True,False
21.50831,6161.547,-2307.642,-15178.58,-102.4854,-189.0933,-282.9915,0,0,True,False
21.57481,6138.477,-2222.127,-15140.38,-96.23867,-401.6651,-286.5038,0,0,True,False
21.62469,6106.061,-1999.13,-15239.58,-91.47151,-468.3681,-484.4384,0,0,True,False
21.62469,5962.452,-1943.923,-15243.26,-92.2789,-519.337,-583.5003,0,0,True,False
21.65794,6410.926,-2386.205,-14784.96,-88.48885,465.1771,131.3851,0,0,True,False
21.69119,6091.992,-2777.401,-14951.12,-90.04874,300.9766,105.6817,0,0,True,False
21.72435,6140.088,-2661.093,-15402.22,-91.26842,-997.644,-776.144,0,0,True,False
21.75769,5869.79,-1885.139,-15375.8,-92.22329,-2141.434,-1027.719,0,0,True,False
21.77431,5621.121,-1281.767,-15413.7,-101.8344,-2682.435,-871.2726,0,0,True,False
21.80756,5901.388,-796.4228,-15412.14,-100.3249,-1896.198,-714.4777,0,0,True,False
21.87406,5970,-717.103,-15329.47,-94.7355,-192.8067,-670.3329,0,0,True,False
21.89069,6087.962,-1067.221,-15172.73,-90.4668,989.4796,-127.7027,0,0,True,False
21.90731,5909.979,-1608.89,-15335.21,-91.65008,819.5056,23.12056,0,0,True,False
21.95718,5965.566,-1867.099,-15203.35,-88.14153,-59.02839,82.13498,0,0,True,False
21.99044,5993.801,-2142.463,-15162.15,-85.4791,-205.8058,-172.4225,0,0,True,False
22.04032,5874.731,-2420.333,-15181.63,-79.03828,-168.2614,-83.45762,0,0,True,False
22.04032,5984.357,-2407.03,-15103.5,-87.44296,-528.3171,109.3591,0,0,True,False
22.09019,5771.414,-2095.546,-15297.55,-85.03631,-777.887,-360.9814,0,0,True,False
22.12344,5555.704,-1791.4,-15414.84,-87.64971,-877.7563,-210.1987,0,0,True,False
22.17332,5270.782,-1646.488,-15570.57,-85.23692,-893.2803,-426.1429,0,0,True,False
22.20657,5112.952,-1662.593,-15515.01,-78.98035,-725.712,-120.0533,0,0,True,False
22.23981,5552.339,-1473.996,-15416.38,-87.51913,-511.1885,123.5926,0,0,True,False
22.27255,5763.24,-1268.653,-15318.27,-89.63949,-391.978,-23.7342,0,0,True,False
22.28918,5758.766,-1188.281,-15377.02,-91.27073,155.5225,-877.9868,0,0,True,False
22.30581,5141.826,-1170.472,-15708.63,-88.09192,1009.179,-2544.003,0,0,True,False
22.35568,5756.751,-468.2572,-15764.29,-94.53111,834.0751,-3178.198,0,0,True,False
22.3889,5597.365,-856.5418,-15537.66,-99.45643,-8.495465,-2212.162,0,0,True,False
22.42214,5321.821,-1671.046,-15507.62,-89.91749,744.8469,-3525.837,0,0,True,False
22.4554,5248.209,-1979,-15479.73,-91.48303,673.134,-4372.388,0,0,True,False
22.48864,4797.582,-2200.789,-15522.29,-92.68467,-1254.971,-4926.944,0,0,True,False
22.5385,4525.664,-2133.447,-15965.44,-80.31098,-2899.329,-4765.771,0,0,True,False
22.5385,4446.494,-1456.105,-15775.98,-75.29702,-2485.088,-2927.239,0,0,True,False
22.57174,5408.946,-678.9279,-15813.88,-80.35987,-2596.601,-1528.518,0,0,True,False
22.60499,5601.192,-281.3158,-15451.99,-75.39936,-3088.816,2152.09,0,0,True,False
22.6881,4862.016,-754.5228,-15637.9,-76.06805,-2676.597,3076.254,0,0,True,False
22.6881,4027.356,-1493.286,-16076.65,-76.61221,-1888.612,594.1865,0,0,True,False
22.72136,3094.889,-1806.502,-16526.3,-72.62669,-2482.555,-1657.721,0,0,True,False
22.7546,2740.941,-1347.788,-16882.51,-74.04312,-3795.204,-1214.222,0,0,True,False
22.78785,3198.286,-668.0345,-17174.21,-70.72794,-3503.338,2002.645,0,0,True,False
22.80447,4186.785,-237.1541,-16479.92,-68.22711,-1978.427,5186.528,0,0,True,False
22.83771,4620.021,-35.40707,-15390.33,-79.64736,-559.9112,5418.088,0,0,True,False
22.87095,4700.064,-187.7758,-14986.69,-70.67891,73.26788,2675.054,0,0,True,False
22.9042,5087.707,-416.8772,-15691.91,-77.13813,-66.88698,-488.8372,0,0,True,False
22.9042,5123.889,-245.4031,-16245.17,-73.23696,-226.7633,-5490.32,0,0,True,False
22.9873,3674.519,-539.6429,-16182.23,-61.4113,682.2245,-8839.45,0,0,True,False
23.02056,1328.202,-1142.012,-16098.59,-61.26954,409.9483,-8113.679,0,0,True,False
23.02056,1096.6,-1304.146,-16330.58,-65.64037,-520.279,-3988.408,0,0,True,False
23.0538,1532.698,-1203.029,-16396.08,-69.0222,307.1914,-3199.623,0,0,True,False
23.08675,1746.276,-1168.694,-16213.26,-76.06799,364.363,-4261.584,0,0,True,False
23.13691,1492.79,-1000.578,-16090.08,-81.4699,-459.6096,-3103.387,0,0,True,False
23.17015,218.3559,-1362.983,-16605.58,-81.16866,510.0965,-2196.146,0,0,True,False
23.17015,633.0485,-1268.853,-16549.87,-85.36403,-332.6054,-284.2103,0,0,True,False
23.23665,774.2772,-939.5099,-16552.2,-84.13033,-566.2885,3843.356,0,0,True,False
23.26989,1536.211,-910.5431,-16050.68,-87.60582,626.5883,8672.416,0,0,True,False
23.28651,2737.992,-1170.325,-16242.55,-81.38581,2361.144,9252.942,0,0,True,False
23.31976,2936.327,-2112.506,-16220.44,-85.4827,1320.461,5860.812,0,0,True,False
23.35301,2988.358,-2168.051,-16081.11,-84.17596,-1255.767,5555.739,0,0,True,False
23.38625,4205.486,-966.4226,-15959.84,-83.16671,-2074.583,5051.928,0,0,True,False
23.43611,4497.203,-778.1678,-15375.23,-82.38812,-1978.256,3895.746,0,0,True,False
23.43611,5182.03,-790.1993,-15758.84,-68.49466,-2199.183,871.1136,0,0,True,False
23.50261,6040.093,468.0303,-15829.3,-66.74851,-878.3067,-2508.926,0,0,True,False
23.50261,5571.125,-43.64349,-15198.93,-65.44357,1675.157,-1780.003,0,0,True,False
23.55247,2148.843,-2305.685,-15770.46,-64.47776,4229.66,-199.3711,0,0,True,False
23.58572,2436.922,-2673.209,-16403.38,-59.34084,2967.794,1325.877,0,0,True,False
23.61897,2802.242,-3252.222,-16678.55,-64.31411,-996.6002,1338.541,0,0,True,False
23.65221,3154.775,-2708.056,-16524.11,-50.42709,-4049.607,-1139.307,0,0,True,False
23.65221,2170.529,-2578.31,-16401.21,-53.14872,-4576.959,-4024.539,0,0,True,False
23.70208,1748.055,-2674.428,-16285.12,-68.57764,-4784.598,-5420.154,0,0,True,False
23.76855,1950.418,-2473.711,-16042.73,-71.54087,-3296.274,-7118.699,0,0,True,False
23.78519,2226.157,-1645.321,-16131.86,-73.81391,-3553.546,-7966.352,0,0,True,False
23.80181,1827.196,-1000.885,-16518.93,-66.69041,-4195.247,-7987.75,0,0,True,False
23.85168,1342.254,-616.2706,-16494.03,-65.68268,-4458.24,-8578.014,0,0,True,False
23.91817,968.5843,386.1234,-16198.11,-64.92809,-5134.22,-9197.104,0,0,True,False
23.91817,365.0399,1134.786,-15738.65,-64.36817,-5146.217,-8252.213,0,0,True,False
23.95141,-312.5503,2630.379,-15720.03,-68.38886,-3396.78,-6984.593,0,0,True,False
24.00128,-442.9211,2678.47,-15214.77,-67.04391,-1407.721,-4546.452,0,0,True,False
24.00128,-580.8947,2544.739,-15028.2,-70.4557,1171.714,-480.9153,0,0,True,False
24.03452,-982.8854,1971.273,-15810.48,-77.50105,4165.843,3035.857,0,0,True,False
24.08439,-981.6169,1272.287,-16484.05,-74.01808,5450.161,5550,0,0,True,False
24.10102,-615.5111,382.8177,-16652.89,-75.77642,4571.665,5540.886,0,0,True,False
24.15087,-333.5803,-324.4629,-16663.14,-77.11293,3452.558,4113.707,0,0,True,False
24.18411,-37.34575,-617.9394,-16689.4,-64.83016,1887.849,2585.782,0,0,True,False
24.18411,2.98382,-844.2312,-16476.46,-73.16759,55.17308,2429.115,0,0,True,False
24.23398,102.95,-873.4556,-16381.18,-66.25449,-1487.259,3306.391,0,0,True,False
24.2506,384.3949,-739.5943,-16357.43,-56.54318,-2120.219,4266.387,0,0,True,False
24.30046,754.0947,-491.2112,-16220.15,-58.00528,-1855.215,5744.122,0,0,True,False
24.36695,1479.495,-30.58954,-15935.39,-59.15493,349.7045,7813.158,0,0,True,False
24.4002,2076.641,-28.93051,-15720.05,-51.19847,3010.423,10806.36,0,0,True,False
